SourceID,Classification,RA,Dec,Referenced
6000448580106,lens,73.5579638,2.9517179,False
4000940056528,jet,238.9788898,66.3728941,False
6000429166832,merger,88.3360093,-33.7213394,False
4557181270,high-z,197.8580731,-1.3586059,False
4001255568764,merger,195.1403567,28.1501353,False
4001318807709,merger,154.6008243,-12.2241309,False
6000455021530,merger,51.8629775,-13.4482532,False
4001251700239,merger,202.6266709,-42.2137412,False
4000899659744,odd,187.0141642,-11.610185,True
6000363846647,lens,214.6584732,52.730863,True
4000855809471,lens,219.2637421,35.031417700000006,False
4001077970376,merger,179.8048403,54.7838718,False
4182711698,odd,262.8921343,22.8513047,False
6000518163361,merger,150.1832951,1.8287853,True
4001202156965,jellyfish,120.2469318,36.0731472,True
6000490836395,lens,189.4081864,62.2121259,True
6000290326658,jellyfish,215.9633057,24.0819178,True
4001433667262,merger,169.962301,12.9960695,False
4001072880403,lens,188.2282075,-12.9510192,False
4000774297608,lens,204.4599496,36.3535727,False
4001416470415,merger,7.1058359,39.8994382,False
4000878802671,merger,240.5217505,42.9097794,False
4001239281285,merger,88.3146515,-33.7227971,False
4001368788276,merger,64.0836021,-24.1456152,True
4000941572738,jellyfish,78.9057843,-43.4177136,False
4653606558,merger,197.8775955,-1.3265767,False
4001431417770,supernova,331.7761336,-27.8182983,False
4001015106341,jellyfish,201.9987216,-31.737652,False
4000756739593,ring,53.2289103,-27.8313535,True
4537131494,merger,215.20525240000003,52.9865948,True
4001071554034,merger,220.9909973,-1.3891408,True
4001233202867,merger,149.9313655,2.1792505,True
4001011055587,lens,242.79068930000005,17.0905281,True
4000843053505,merger,195.1835766,27.9975487,True
4001323109774,unknown,334.489441,0.2284143,False
4000816111557,odd,216.6000892,56.6555195,False
4001068369149,merger,334.5209552,0.4306558,False
4001143463399,unknown,11.5284111,40.731779,False
6000218611397,merger,351.8658064,-2.0839471,False
4001198745528,odd,147.7162283,5.1781619,False
4001454340413,odd,340.4814831,-64.4371778,False
4001097742720,lens,150.5788716,2.1326936,True
4001398491158,merger,216.4453169,35.5221772,False
4000780460667,merger,150.42789140000002,2.5585502,True
4001187560717,jellyfish,231.1738183,9.9792331,False
4001131374489,arc,116.2120805,39.4597116,True
4188743641,merger,241.0984832,43.0836478,True
4001248964555,clumpy,186.7913048,33.5809833,False
4000791383367,merger,150.4989776,2.2964222000000003,True
4000816030171,merger,150.5862879,2.0803082,True
4000752978968,odd,150.60620669999997,2.5018595,True
4000965299827,merger,235.6862526,16.478158800000003,False
4001063173158,odd,150.5924503,2.585659,True
4001126666775,merger,149.780312,1.8884934,True
4001417308969,odd,131.1743936,12.7528224,False
4001039294592,merger,334.42157189999995,0.2364607,True
4001141890786,odd,17.580549,19.640589,False
4533785440,jet,187.7011753,12.3930087,True
4001266443741,merger,354.2870997,-63.2663885,False
6000443418171,jellyfish,255.1788652,64.2648652,False
4001069204012,arc,175.2029743,-26.4757844,False
4599800936,overlap,140.2869613,45.4921777,False
4000801395229,merger,73.60306729999999,-2.9393494,False
4581904723,merger,214.7046604,52.9203694,False
4001229824926,high-z,150.5167891,2.0049272,True
6000388288274,arc,3.599745,-30.4139369,True
4000858492411,merger,214.3924342,52.62712760000001,True
4001165341542,odd,185.501107,38.1398371,False
4000936539859,merger,52.7974213,-27.7731419,False
4001137069203,lens,163.6008282,-11.7660766,False
4001261217800,lens,25.734422,44.613159,False
4001031690783,merger,207.3046749,36.2303874,False
4000851082108,merger,32.4229734,-4.587414,True
6000383592748,merger,206.9022637,-11.7441855,True
4001317869851,merger,150.3667268,1.7924934,True
4001072378605,overlap,131.6793783,2.4845215,False
4648995050,merger,73.54117059999999,2.9256219,False
4001255570081,unknown,11.0755058,37.4287108,False
4001059973216,merger,214.566909,52.6843506,False
4001015105868,merger,202.0386602,-31.750438899999995,False
4001243325692,merger,255.2858714,64.185794,True
4001308907320,odd,150.2260566,2.2428193,True
4584984653,jet,187.7050515,12.3914209,True
4001457860056,odd,187.6633361,23.2243804,False
4001261483390,merger,177.6872058,-28.0801525,False
4001382138379,merger,50.4019616,16.8694745,False
4001061842000,merger,322.4231289,0.1020012,True
6000305318503,lens,104.5992952,-55.9562749,True
6000356811934,merger,22.9428217,-13.606892,True
4001102104879,lens,52.4197753,-2.2226159,False
4001115672581,merger,249.1383257,40.9528437,False
6000306436631,merger,31.4710827,-58.4724452,False
4000854481328,merger,334.3681048,0.3095792999999999,True
4001081264862,lens,320.7165796,4.1597213,True
4001255367483,merger,203.7963621,40.9986606,False
4000909660758,merger,149.87972209999998,2.180844,True
4001169573914,overlap,216.7568535,22.6675032,False
4000835890065,lens,73.67359870000001,-3.0556178,False
4001417641183,merger,250.2986762,46.7256241,False
4000893318005,merger,186.6766899,23.9414973,False
4001057552631,merger,28.2207398,-13.8064125,False
4000839145541,merger,352.9501321,-50.87699779999999,False
4000772867394,merger,331.7976063,-83.8128003,False
4001398542940,arc,197.8635886,-1.3481155,True
4000988946836,merger,165.2671398,-3.8595342000000006,False
4001199104063,odd,340.4684164,17.5476004,False
4001358747528,odd,357.9469494,-26.1949629,False
4001156421212,lens,104.6473584,-55.9255521,False
4001363355117,ring,6.7287872,17.0554086,False
4001037562782,merger,149.52532,2.4168803,True
4000837923261,merger,13.3826221,42.611107200000006,False
4000921438913,merger,3.4858734,-30.3910115,True
4000788039770,odd,149.7289711,2.5198882,True
4000951056266,merger,230.96634,-0.0712411999999999,False
4001257991815,lens,35.7092166,-52.3110777,False
4001186768363,odd,150.1886938,2.3209309,True
6000405664747,merger,59.7084555,-29.941922,False
4001454737029,odd,250.2854752,46.6925041,False
4001418352803,unknown,151.1958642,41.2132571,False
4001363355823,merger,6.7381765,17.0693051,False
4001440373528,odd,7.8324229,37.917015,False
4647820288,edge-on protoplanetary disk,169.0120669,-76.4147437,True
4001257993201,merger,172.7633264,2.1928396,False
4000891612199,merger,109.3336608,37.83225529999999,True
4001067417779,merger,219.5768028,34.3500509,False
6000423053717,lens,41.3900098,-53.0343929,False
4000818221078,merger,189.5357467,62.1874993,False
4000813954856,jet,25.372959100000003,-27.0886895,False
4000777093450,lens,139.0600479,-0.3945770999999999,True
4001239281689,overlap,88.3467568,-33.709381,False
4001156162128,merger,217.256285,34.5533119,False
4001025925944,ring,76.6424113,-61.1400684,False
4001229825947,merger,150.5229695,2.0466347,True
4000895242545,lens,44.398048200000005,-22.1578863,False
4000840414985,merger,189.10003490000005,62.3772293,False
4001213787897,ring,161.5525441,41.8734963,False
4001170529091,merger,217.6802092,34.9405244,False
4000797629367,lens,310.2278832,-44.858087,False
4000722905736,merger,255.2281491,64.2322671,False
4001080258325,merger,258.1484321,59.6548076,False
4000924061594,odd,182.5573222,-52.434227500000006,False
4000771117852,ring,163.33329740000002,69.5469301,False
4000777043886,merger,231.7459294,35.9755039,False
4000862788525,odd,216.5673384,34.8930605,False
4001086868096,lens,130.9768762,41.2820465,False
4000922641535,unknown,183.7589106,0.8075071,False
4001169983037,merger,150.7428494,1.875739,True
4001030287152,merger,150.363009,1.6289382,True
4000886662544,jellyfish,215.1390325,53.1403924,True
4001318807274,overlap,154.5938055,-12.2570759,False
4000845325939,arc,165.7482669,-5.3403596,False
4000806637434,odd,210.2534194,2.8548686,False
4001253139683,merger,202.7046133,-42.4236174,False
4000969595608,merger,197.8467785,-1.3483698999999998,False
4000721749952,arc,120.2425014,36.056791,True
4001260270306,unknown,177.8659802,34.0298539,False
4001454930044,ring,209.7533061,62.4059687,False
4001254077180,lens,43.6110902,-58.9419126,False
4001193965500,lens,188.0757469,-12.8529292,False
4001218126361,odd,216.1519356,35.0731221,False
4000811959364,merger,255.6382322,60.4686195,False
6000396120102,merger,192.0764917,7.7202645,True
4000845472379,jellyfish,356.84878710000004,-36.568904100000005,False
4001294267796,merger,265.2803994,68.9935208,False
4000744000626,merger,124.1581071,50.0427274,False
4000880787843,merger,149.9473188,2.1558342,True
4001069802072,lens,150.2845644,2.6744308,True
4001444355044,merger,147.7404331,33.5427702,False
4000943023135,merger,38.5273446,-0.4774403,False
6000514386128,merger,150.5012422,2.2164594,True
4001300892869,merger,150.5530538,2.3454934,True
6000259699416,jellyfish,3.494424,-30.3657695,True
4001449493954,merger,273.5913866,41.2029224,False
4653529331,odd,243.4516076,54.3518902,False
4001065245690,merger,195.331729,27.8799141,False
4001047910531,lens,189.0418239,28.9852594,False
4001202378009,lens,354.3593893,-59.7333506,False
6000294707486,merger,150.3445607,1.9532261,True
4001101766358,merger,90.0365648,-43.8801916,False
4000916815256,lens,53.0275855,-27.8949751,True
4000976228271,high-z,210.0048939,62.5302247,False
4000859572749,high-z,9.3027555,9.1519263,False
4001172756476,unknown,148.4201073,68.9364714,False
4001131596511,odd,69.8315855,-45.9872236,False
4000861724577,jellyfish,243.5823247,32.5652543,False
4235859585,merger,150.5262961,55.69695110000001,False
4001039748888,merger,114.77306570000002,65.4388147,False
6000441231832,merger,209.9815068,62.5312336,False
6000252494978,merger,357.6484634,-43.5229079,False
6000442582533,merger,195.0630513,28.0536168,False
4001202990717,merger,111.9064112,-2.9153454,True
4000924444478,merger,150.6737647,1.8532795,True
4000983157032,unknown,149.83559409999998,30.7466214,False
4000976894955,odd,54.2653025,-5.020271,False
6000166351322,merger,267.9717679,44.6526654,True
4001077070683,unknown,147.4519711,17.1387885,False
4000943749383,merger,243.9572119,30.928707,False
4001446037250,arc,335.5358814,27.7568339,True
4001179955561,odd,35.993182,-2.4542758,False
4001259255724,lens,277.836411,62.2496837,False
4000921183521,odd,69.2700295,-52.972491000000005,False
6000184983683,agn,150.1187927,2.4572505,True
4001413913498,odd,65.3302405,-48.7552164,False
4000897451929,merger,207.0246113,-47.5768451,False
4001015105956,merger,202.038429,-31.7505593,False
4000833531232,lens,188.1127249,-12.850157800000002,False
4001131144553,merger,53.2545459,-27.8368093,True
4001369718043,merger,177.3944452,22.514324,False
4000990809010,overlap,135.7945256,41.25291729999999,False
4001205312828,lens,184.2421718,-12.0559205,False
4000829889478,merger,122.2422409,6.7484425,False
4001104618306,lens,275.8281904,78.3848916,False
4000903371288,merger,150.5101304,2.4809008,True
4000911651079,merger,201.8788671,-31.409245,False
4001300138021,merger,151.0158598,68.7092558,False
4001009542716,odd,258.2528147,59.0239046,False
4001205036328,odd,192.3876742,15.1868401,False
4001107540988,jet,345.4057473,-38.9607633,False
4000813954400,overlap,25.380440300000004,-27.104096,False
4001437186278,lens,186.7036424,33.4756838,False
4001416230576,merger,196.574388,67.7380461,False
4001378218611,odd,228.9717886,17.9727998,False
4001191054732,merger,215.9268924,24.0843958,False
4000819732285,merger,25.3618416,-65.6008473,False
4000897916456,lens,90.04564040000001,-20.127064800000003,False
4000786139525,merger,141.6399504,12.7268514,False
4001302174246,merger,214.9633145,53.0117738,True
4001037562292,merger,149.51059980000002,2.3974398,True
4000941571936,merger,78.916134,-43.4519269,False
4001148173582,odd,98.7968224,51.9433366,False
4000763236493,merger,53.3016209,-28.062087899999995,True
4000851375651,merger,215.9570301,24.079861800000003,True
4000834721048,merger,132.0500301,44.7570515,False
4001266426087,merger,19.5786615,38.6585559,False
4001037306551,merger,337.2198815,-20.7877978,False
4615764663,merger,214.4271236,52.479406,True
4001134859328,merger,203.1983116,50.5698231,False
4001011055512,clumpy,242.7844783,17.084481600000004,False
4001454736364,merger,250.2680566,46.6729008,False
4000848028314,overlap,201.7050114,-27.4279837,False
4000798362282,lens,170.0167945,6.6929433000000005,False
4001284570917,agn,120.2692491,36.0632686,False
4000764049214,merger,125.4322201,37.5606443,False
4000958465384,jellyfish,218.0300583,63.2678855,False
4001046578726,merger,216.6661877,35.1588434,False
4001095500374,odd,169.9890327,-12.0069468,False
4001323110198,merger,334.4817228,0.2533048,True
4228766080,jellyfish,72.9889962,0.1146206,True
4001282316670,odd,208.7243355,35.8406733,False
4000717342278,merger,149.49737130000003,2.1344818,True
6000396443335,overlap,177.7084762,-28.0731823,False
4001116517323,merger,351.9137378,-2.1658256,False
4000755242073,merger,125.605608,18.4580992,False
4001253485154,merger,209.545947,12.8031563,False
4000845475020,merger,150.5524322,1.9337466,True
4001243858045,merger,149.8392397,1.9795649,True
4651649333,odd,175.572033,58.514869,True
4000739671806,high-z,149.60518430000002,1.8621849,True
4001274864726,merger,177.3659969,22.3940206,False
4001444190953,merger,183.5403695,33.1785529,False
4000743733998,odd,161.2281979,21.5047602,False
4000922726809,odd,322.3576719,-7.7149182,False
4000791261040,overlap,150.3489031,55.925783,False
6000394290225,jellyfish,342.1751274,-44.5360104,True
4001326026123,merger,150.174297,2.1535672,True
4001095571266,odd,53.1770893,-27.8400024,True
4001355765495,odd,214.9849977,52.9568509,True
4001294393075,merger,215.3341304,53.1378113,True
4000764063737,merger,259.0442791,60.0323218,False
4001246360771,merger,149.9335959,2.0441158,True
4000744981631,odd,336.9555495,-35.1038363,False
4001035734666,lens,323.8028224,-1.0286072,True
4001313960487,ring,264.9059375,68.9890495,False
4000992057173,lens,149.9180081,2.6252086,True
4001158622643,merger,150.0010778,2.6958785,True
4001061111322,merger,194.1290795,27.2403382,True
4000976903824,merger,149.68380249999998,2.4789561,True
4001094391244,odd,191.5021252,-33.8501837,False
4001029444177,lens,149.4848012,2.0839886,True
4001440509779,clumpy,3.8588772,-32.168513,False
4000772867290,odd,331.7878043,-83.82058620000001,False
4001104618282,merger,275.9412406,78.3836786,False
4000897917619,merger,265.2834471,69.0432555,False
4000791260519,merger,150.3592581,55.9092794,True
4000722906593,merger,255.1501912,64.2658326,False
4000772866860,merger,331.6779054,-83.84246,False
4512808648,clumpy,189.1921645,62.194866000000005,True
4001013223930,merger,265.3407316,69.0532312,False
4000889962988,merger,148.8307362,69.61103359999998,False
4521934374,odd,206.8635937,-11.7280907,False
4000869815215,merger,12.2896379,42.7687597,False
4001329581964,merger,44.7324611,13.6377262,False
4001241295983,odd,189.420346,62.2007803,True
4000806637531,merger,210.2475483,2.8570248,False
4000943750376,merger,243.9651523,30.9715043,False
4000763740332,merger,12.231065699999998,40.2978863,False
4001262507111,collisional ring,337.2080042,-9.7271946,False
4000730420670,merger,6.3971088,34.6897415,False
4000824920389,merger,149.64661909999998,2.3834138,True
6000416587831,jellyfish,8.0554997,18.1475152,False
4001118403192,overlap,174.5298653,3.2615065,False
4001259422175,overlap,343.0465028,-58.5204098,False
6000318351229,arc,146.8143287,76.3845079,False
4000833541240,odd,203.7164222,51.6088007,False
4000775447154,merger,188.0709538,12.2620088,False
4000940502364,merger,149.9288075,2.3622776,True
4001056051549,merger,150.1823478,1.8658678,True
4000953592739,merger,93.9665256,-57.76569920000001,False
4001239405074,lens,150.3772998,2.8416337,True
4001398493600,unknown,216.4464419,35.561937,False
4000986556076,lens,109.4184494,37.6763017,False
4000878524740,merger,149.8412936,2.4984212,True
6000455022535,merger,51.8606378,-13.4370987,False
4000966852901,merger,155.9186531,42.4893703,False
6000377489989,clumpy,53.1873585,-27.7942982,True
4001116732009,merger,149.7855734,2.0883526,True
4001424831240,merger,340.4524813,-64.4548269,False
4001325284769,merger,177.4218265,22.3183643,True
4001253235966,merger,99.0072051,-75.2559712,False
4001431365704,agn,330.4480359,-59.9794489,False
4001261325427,merger,38.0394236,-44.3428503,False
4001215365787,lens,242.308182,65.5412666,True
4000970743281,merger,116.22524540000002,39.4595226,False
4001036552914,odd,149.9346738,2.5277905,True
4000904909794,merger,158.8600411,51.8993636,False
4001049013754,merger,207.0651367,-33.3583476,False
4001318627927,odd,150.1935812,2.3034298,True
4001295570835,odd,186.7156455,33.5704539,False
4001304053229,merger,170.0505806,-11.9814008,False
4182689774,arc,186.7099906,21.8354188,True
4001231450350,merger,215.0651551,53.1121706,True
4000722901321,merger,28.2783245,-13.922984699999995,True
4001310109101,lens,170.0051811,-12.0643011,False
4000900784783,merger,149.42567759999997,55.3795535,False
6000360826536,merger,116.2361537,39.4585317,False
4001416991482,merger,126.0484211,71.0323989,False
4001417641210,lens,250.3116859,46.7258121,False
4001125987029,merger,215.4819241,53.2030133,True
4001188019308,merger,216.2460577,34.5692977,False
4000969945934,merger,53.0044073,-27.7703975,True
4001239185966,merger,62.1877039,-24.285617,False
4001267850645,odd,195.0715666,28.1344398,False
4001302853396,merger,334.3228797,0.2913155,True
6000243189566,odd,143.3581645,44.3000507,False
4001184744271,lens,164.2941946,-3.5287483,False
4000975462491,merger,264.8950687,68.9112372,False
4001009543116,merger,16.649550400000003,44.7810896,False
4000705396249,unknown,149.3135841,69.5441687,False
4001010260834,odd,186.7687888,33.5517191,True
4000764974557,merger,214.3046555,43.4766247,False
4001249146562,merger,149.6275839,2.7394683,True
4000766904306,merger,150.039012,2.839882,True
4000862191589,lens,8.4614828,-7.8335118,False
4001069203836,merger,175.2235464,-26.4862858,False
4000899782093,merger,53.0549726,-27.7117336,True
4001227961528,merger,264.9449285,69.0446946,False
6000334440852,arc,22.963748,-13.6065814,True
4001198746071,lens,53.1440054,-27.7004668,True
4001292949125,lens,3.4615681,-30.4045538,False
4000878804009,merger,240.5073817,42.9351783,False
4000961474545,merger,23.1566717,-16.916793600000002,False
4001238049283,odd,13.9227385,42.7833628,False
4001252745742,odd,357.6253164,-43.4921728,False
4001042094921,lens,15.762511,-49.2495749,True
4275267504,merger,189.2991767,62.4155062,False
4001414309658,merger,184.498023,14.7742052,False
4001048139721,high-z,3.6019912,-30.384397,True
4000969599604,merger,214.4267023,52.4795512,True
4001241883180,high-z,165.9079217,-12.7823052,False
4001294275557,merger,216.5397078,35.0349066,True
4001323103958,merger,216.6385196,35.3460995,False
4000894511162,odd,189.5009314,62.1305324,False
4001265287551,merger,53.0236785,-27.9405625,True
4001220409051,lens,150.0480816,2.5916643,True
6000279979292,merger,42.0061514,-3.509751,True
4001275971041,unknown,70.9731469,-50.2686492,False
4001266444086,merger,354.2926396,-63.255092,False
4001048547880,merger,94.0057054,-57.7693141,False
4000847282953,high-z,122.2463214,6.6920088,False
6000290326759,odd,215.9353332,24.07809,True
4000765300853,jet,42.0141473,-3.5291105000000003,True
6000444315243,lens,322.3576793,-7.6911486,True
4000724282967,merger,184.2137695,-12.1793621,False
4000880785209,lens,264.7745613,69.0840298,False
4001329584148,odd,335.7980003,-28.9912175,False
4001326073215,merger,34.4511077,-5.2716318,True
4000846438645,merger,78.48582809999999,-40.1505565,False
4001051224201,lens,159.9292822,-0.2654834,False
4000943275602,merger,214.7420374,52.7166424,True
4000732327314,merger,12.056097,40.4265415,False
4001172758023,merger,148.4918732,68.9566903,False
4001253141777,overlap,202.7350865,-42.4025458,False
4001047910792,jellyfish,189.0779424,28.9938957,False
4001051572758,overlap,164.1776422,-3.6771781,False
4001457626396,overlap,149.8509914,2.3905451,True
4000859572647,merger,9.2519657,9.1492102,False
6000412898914,merger,205.5025891,-24.7046729,False
4001139507023,unknown,186.6971885,33.5656162,False
4001068030599,merger,150.5069606,2.5105039,True
4000978644124,odd,143.4365795,55.2447554,False
4000757584414,merger,214.3404335,52.45255890000001,True
6000450862013,odd,127.7271334,19.2286544,False
4000758922667,unknown,6.1999081,-71.90004300000001,False
4648191790,merger,209.2766877,4.3301179,False
4000901247498,merger,192.4579961,-41.383154100000006,False
4001434960617,merger,246.3011446,15.7441476,False
6000396440945,merger,177.7276999,-28.0862058,True
4001210244861,merger,150.3107212,2.1341918,True
4001169576229,merger,216.7804777,22.6996218,False
4000976490078,jet,202.008784,-31.5158284,False
4000813954410,jet,25.3628889,-27.1027656,False
4001058625103,unknown,255.3175247,64.23221,False
4000981475552,merger,53.113614,-27.7414096,True
4000799949449,merger,189.3979628,62.182300600000005,True
4001256636708,overlap,132.9061223,63.1182957,False
4000743731948,merger,334.4058854,0.8344215,False
6000365385657,clumpy,215.1864777,52.9885216,True
4000867279154,odd,150.488559,1.6435456000000002,True
4501085524,merger,320.8762055,-53.02315079999999,False
6000279991999,clumpy,158.6994047,51.9257923,False
4001309450190,arc,3.5768768,-30.4133391,True
4001261056850,merger,40.0858463,-1.6323689,False
4000735988634,merger,53.1900541,-27.7398905,True
4527812812,odd,210.2371611,2.8726685,False
6000359731365,jet,150.1753801,2.426176,True
6000291343119,merger,189.0517272,62.2439876,True
4001236631194,high-z,52.8047405,-27.942993,False
4001177607529,merger,36.794203,-40.922658,False
4001121747006,lens,164.2365583,-3.7507422,False
6000282654402,merger,216.8613242,33.70947,False
4001118751067,merger,249.1947718,40.9566519,False
4001132687812,merger,334.4284041,0.2525216,True
4001268900310,merger,110.7230635,-73.4400873,False
4000836835642,merger,161.2285081,21.5348069,False
6000444244872,ring,149.8007015,2.1302598,True
4000843146064,odd,187.0428751,12.5608977,False
4001058625110,merger,255.261315,64.2336094,False
4000762224821,lensed quasar,172.96420880000002,-12.5330926,True
4001395942616,merger,216.472249,35.5263625,False
4000765168755,merger,13.333039499999998,39.8449094,False
4001297242499,clumpy,145.2948934,-1.0672135,False
4268274871,merger,150.3004913,55.9088418,True
4001416994028,merger,125.9644407,71.0501283,False
4001155459214,odd,264.8808281,69.0700145,False
4001107733720,lens,138.8474937,-0.9221573,False
4001190045373,odd,53.1077937,-27.726101,True
4000728620547,odd,214.3767748,52.3743813,True
4000784179927,overlap,150.2043078,2.607304,True
4001210827514,merger,165.9604206,-12.7674253,False
4001093600661,merger,351.9054064,-2.0187415,False
4001107724563,lens,57.9326028,-9.9244289,False
4000896852080,unknown,52.8636348,-27.8279432,False
4001025574392,odd,62.231972600000006,-24.3197323,False
4000727695422,odd,109.4026457,37.7517576,True
4001312789523,lens,146.7361816,10.1143891,True
4000705715180,merger,53.145396700000006,-27.8398723,True
4001190413812,odd,73.6209129,-3.0788685,True
4001170532415,unknown,258.8145894,59.4676306,False
4549272399,merger,155.11405469999997,11.3765042,False
4001174797235,unknown,44.2847026,-23.4358067,False
4001074257082,lens,148.2695052,68.8665574,False
4001292625663,agn,258.7499488,59.5035781,True
4001238049398,unknown,13.9629819,42.7854118,False
4001153707277,merger,149.7058023,2.4192457,True
4000712245946,merger,91.7944621,-34.2205873,False
4000863932630,merger,150.1085369,2.2238702,True
4000781325856,merger,186.8002971,9.4689161,False
4001260940260,jellyfish,227.0433418,57.9137993,False
4001167370100,merger,344.6658637,-34.8058313,False
4001286148031,arc,4.6090522,16.4256203,False
4001215273255,lens,187.0341712,12.5857802,False
4613614334,merger,150.6738834,1.8533081,True
4001103263483,merger,183.2665934,43.7000706,False
4001374987742,merger,214.7851669,52.7751415,False
4001256296904,merger,44.2669689,-23.417778,False
4001246566880,jellyfish,17.5256026,32.1697592,False
4001193743576,merger,265.1910772,69.0973484,False
4001025574578,merger,62.2365304,-24.311782,False
4000814558751,merger,278.9101519,52.6542205,False
4001227961490,ring,265.0487745,69.0434249,False
4000995511534,merger,352.1861673,14.8739712,False
4001081264736,merger,320.7130634,4.1517698,True
6000389998254,jet,149.2051134,28.8365345,False
4001187915393,merger,14.8349729,31.4867834,False
4001044886447,merger,150.6265602,2.4505712,True
6000338034795,merger,242.9176849,52.455963,True
4000858447696,lens,189.3761199,62.19127460000001,True
6000453506792,unknown,73.5386276,2.8957624,False
4001327426361,merger,334.5168088,0.3590171,True
4000772867073,merger,331.417838,-83.8317896,False
6000208944796,merger,357.6376934,-43.5117884,False
4001253212575,odd,11.5430513,-25.3448982,False
4001417644083,merger,250.2520788,46.7541008,False
4001457865302,merger,73.5606143,-3.1527271,False
4001100475227,merger,164.8289459,-12.943817,False
4001097026378,merger,189.582772,62.2339258,False
4000742686199,merger,214.5045145,52.5442534,True
4000846880903,merger,11.5296147,40.7241551,False
4001246438508,odd,6.7743643,17.0988635,False
4001158022255,odd,215.179102,53.0407357,True
4000983572761,odd,8.5975907,2.4140929,False
4001115963084,lens,230.5490186,29.1719452,False
4182672139,merger,64.389816,-11.8873588,False
4001453548025,unknown,209.824146,62.3812393,False
4001019221531,merger,206.622967,-38.0060499,False
4000713310731,odd,49.5943424,-25.5759799,False
4001237743883,merger,255.3287793,64.2075641,False
4507799590,globular cluster,54.6216037,-35.4620688,True
4001278408359,odd,329.5319992,-15.0298131,False
4000895206675,overlap,202.0329259,-31.7906218,False
4001271283506,lens,28.1478715,39.8685211,False
4001220409131,lens,150.0186942,2.5956038,True
4001129200339,merger,186.6958013,21.9071415,False
4000758472902,merger,210.2708188,2.8732051,True
4001284116860,odd,214.3619739,52.5391609,True
4001444190271,lens,183.5419529,33.1458444,False
4000879306924,merger,189.0402802,62.0961058,False
4000739672096,lens,149.61850769999998,1.8765984,True
6000309865916,jellyfish,260.0565531,35.6215979,True
4001024090660,merger,29.0617517,-55.7238277,False
6000444248785,high-z,34.3521517,-5.2395297,True
4000840127993,merger,109.49361100000002,37.6646855,False
4000875573351,merger,116.3033546,39.5026747,False
6000403717152,unknown,156.0122889,-57.732862,False
4001148174111,merger,98.8092721,51.9759638,False
4000999048772,merger,3.4527361000000005,-30.3718344,False
4001363353661,odd,6.7194526,17.024964,True
4001399637702,arc,104.6040884,-55.9409234,True
4001163887778,merger,264.9383415,69.1106859,False
4000721971036,merger,202.0314912,-27.37948710000001,False
4001295566114,arc,42.0095771,-3.5304588,True
4000767184437,jellyfish,64.0495017,-24.0408503,True
4000812863046,merger,259.2098017,59.8279912,False
4199323830,agn,345.8144767,8.8737719,True
4001329585781,odd,335.7513703,-28.9687757,False
4001013223463,merger,265.3553874,69.02116109999999,False
6000428802543,arc,39.9694811,-1.5807448,True
4001162259664,merger,260.0696911,59.138045,False
4000819732541,odd,25.3666765,-65.5943629,False
6000446752184,collisional ring,210.7960812,15.5245088,False
6000497421318,odd,39.9817688,-1.5708999,True
4001262998731,merger,331.014331,-46.423685,False
4000828202906,merger,343.5336206,16.1441745,False
4001217806804,merger,150.3635857,2.2337739,True
6000533247874,merger,149.6578329,2.213026,True
4001253345426,merger,10.8440134,-20.6486429,False
4000844607072,odd,214.8123158,52.824717500000006,True
4000876543472,merger,356.56070780000005,12.8083758,False
4001115672575,merger,249.1267222,40.9462492,False
4001268010134,merger,145.8474908,-18.6979292,False
4001179954672,merger,258.2521587,59.8839156,False
4001329774563,odd,56.0611815,-43.5438756,False
4000884152755,merger,53.0498454,-27.6800268,True
4000907610499,lens,149.9815658,2.797787,True
6000437099593,merger,149.9752741,2.1132645,True
4001256342523,merger,218.7948814,36.0914435,False
4000905740428,lens,218.9258345,34.47823820000001,False
6000285216982,merger,215.9479597,24.0966254,True
4000921439665,odd,3.4777613,-30.3521228,False
6000446356446,merger,53.0901307,-27.7068694,True
4232739833,overlap,41.4829932,-30.216012,False
4001322470466,merger,127.722668,19.2212037,True
4001301480844,odd,150.1145895,2.1138097,True
4001285195993,merger,149.7149005,2.0055484,True
6000278052379,merger,186.7581393,23.8316599,False
4001158942332,merger,143.4683361,55.2688556,False
4001401152749,merger,197.8826375,-1.3657244,False
4001398542746,arc,197.8846107,-1.3538773,True
4001281707787,odd,215.0538429,52.9369893,True
4000897917504,merger,265.2091215,69.0374322,False
4001131596167,merger,69.7873595,-46.0064549,False
4000976903113,merger,207.0651321,-33.3583493,False
4001044886647,odd,150.6663796,2.4554539,True
4000969598705,merger,214.4404437,52.4538156,True
4000755143605,merger,209.9339609,62.5283289,True
4001283024019,merger,150.4007052,2.3346911,True
4001286148003,merger,4.6589749,16.4212014,False
4001059262535,overlap,229.6934519,-81.510896,False
4001090137661,odd,214.740653,52.7910895,True
4001176247574,merger,188.160328,-12.8035714,False
4233793346,merger,357.91927769999995,-26.0843126,True
4000886358428,odd,49.5809783,-1.9433052,False
4001425991947,merger,56.373016,-60.4313759,False
4001107907941,merger,12.5662869,-0.6499034,False
4000954511554,merger,109.4873215,37.6885668,True
4000791155474,merger,139.032074,29.8276017,True
4000951855479,merger,164.4793856,-3.5420949,False
6000402124780,lens,332.9668938,-3.827621,False
6000393199955,merger,322.3671836,-7.6758784,False
